-*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*-
Seq : 2 N:100
Az:0.1356201,MEAN:0.1506776,MIN:-1.108643,MAX:2.390137,Kurtosis:-356.8007,Alteration:0.859618,RANGE:3.498779,ENERGY:5.760932,POWER:0.05760932,RMS:0.2400194,STD:0.1868304,Variance:0.03490559,SKEW:-3.32497,SLOPE : -0.003051758
Gx:-0.1420593,MEAN:0.2094254,MIN:-137.5658,MAX:244.9626,Kurtosis:940.442,Alteration:-19.62664,RANGE:382.5284,ENERGY:4636.427,POWER:46.36427,RMS:6.809132,STD:6.80591,Variance:46.32042,SKEW:4556.808,SLOPE : -0.02990722
Gy:-0.620575,MEAN:1.356527,MIN:-120.7056,MAX:129.8273,Kurtosis:182.9407,Alteration:45.4665,RANGE:250.5328,ENERGY:24976.73,POWER:249.7673,RMS:15.80403,STD:15.7457,Variance:247.9271,SKEW:-12511.76,SLOPE : -0.1719665
Gz:0.269165,MEAN:1.324291,MIN:-65.01083,MAX:59.91913,Kurtosis:34.13677,Alteration:11.85823,RANGE:124.93,ENERGY:6845.892,POWER:68.45892,RMS:8.273991,STD:8.167323,Variance:66.70517,SKEW:-1152.495,SLOPE : -0.09719851
Mx:0.232666,MEAN:0.309442,MIN:0.03295898,MAX:0.6696777,Kurtosis:4.080184,Alteration:0.1123048,RANGE:0.6367188,ENERGY:11.02994,POWER:0.1102994,RMS:0.3321135,STD:0.1206028,Variance:0.01454504,SKEW:-0.008334196,SLOPE : -0.003051758
My:0.3577881,MEAN:0.3629985,MIN:-0.03039551,MAX:0.4946289,Kurtosis:30.16302,Alteration:0.1051022,RANGE:0.5250244,ENERGY:13.69665,POWER:0.1369665,RMS:0.3700899,STD:0.07210109,Variance:0.005198568,SKEW:-0.032071,SLOPE : -0.001586914
Mz:0.2923584,MEAN:0.1706104,MIN:-0.3140869,MAX:0.3406982,Kurtosis:2.952087,Alteration:0.1051022,RANGE:0.6547852,ENERGY:6.026154,POWER:0.06026154,RMS:0.2454823,STD:0.176504,Variance:0.03115365,SKEW:0.07128889,SLOPE : -0.005249023
-*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*-
Seq : 76 N:100
Ax:-0.9713135,MEAN:-0.8994949,MIN:-1.010254,MAX:0.9987793,Kurtosis:15.50578,Alteration:0.8531495,RANGE:2.009033,ENERGY:91.04789,POWER:0.9104789,RMS:0.9541902,STD:0.3184146,Variance:0.1013879,SKEW:-0.934631,SLOPE:0.0006103516
Ay:0.2248535,MEAN:0.1066515,MIN:-0.8798828,MAX:0.7407227,Kurtosis:4.769983,Alteration:-0.2590332,RANGE:1.620605,ENERGY:5.058171,POWER:0.05058171,RMS:0.2249038,STD:0.198008,Variance:0.03920717,SKEW:0.01659944,SLOPE:0.002685547
Az:0.1334229,MEAN:0.1505494,MIN:-1.108643,MAX:2.390137,Kurtosis:-356.7441,Alteration:0.8618153,RANGE:3.498779,ENERGY:5.757348,POWER:0.05757349,RMS:0.2399447,STD:0.1868378,Variance:0.03490835,SKEW:-3.324838,SLOPE : -0.002197266
Gx:0.05233765,MEAN:0.2118928,MIN:-137.5658,MAX:244.9626,Kurtosis:940.4984,Alteration:-19.82103,RANGE:382.5284,ENERGY:4636.393,POWER:46.36393,RMS:6.809106,STD:6.805809,Variance:46.31903,SKEW:4556.876,SLOPE : 0.194397
Gy:-0.5532837,MEAN:1.353611,MIN:-120.7056,MAX:129.8273,Kurtosis:182.9255,Alteration:45.39921,RANGE:250.5328,ENERGY:24976.97,POWER:249.7697,RMS:15.8041,STD:15.74603,Variance:247.9374,SKEW:-12511.5,SLOPE : 0.06729126
Gz:0.4635621,MEAN:1.325263,MIN:-65.01083,MAX:59.91913,Kurtosis:34.13858,Alteration:11.66383,RANGE:124.93,ENERGY:6845.972,POWER:68.45972,RMS:8.274039,STD:8.167215,Variance:66.7034,SKEW:-1152.51,SLOPE : 0.194397
Mx:0.2385254,MEAN:0.3071349,MIN:0.03295898,MAX:0.6696777,Kurtosis:4.16628,Alteration:0.1064454,RANGE:0.6367188,ENERGY:10.86665,POWER:0.1086665,RMS:0.329646,STD:0.1197274,Variance:0.01433466,SKEW:-0.008793824,SLOPE : 0.005859375
My:0.3635254,MEAN:0.3623101,MIN:-0.03039551,MAX:0.4946289,Kurtosis:30.72397,Alteration:0.09936491,RANGE:0.5250244,ENERGY:13.64186,POWER:0.1364186,RMS:0.3693488,STD:0.07176322,Variance:0.005149961,SKEW:-0.03227777,SLOPE : 0.005737305
Mz:0.2979736,MEAN:0.174093,MIN:-0.3140869,MAX:0.3406982,Kurtosis:2.994356,Alteration:0.09936491,RANGE:0.6547852,ENERGY:6.112413,POWER:0.06112413,RMS:0.2472329,STD:0.1755442,Variance:0.03081575,SKEW:0.07240525,SLOPE : 0.005615234
-*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*-
Seq : 77 N:100
Ax:-0.9685059,MEAN:-0.899208,MIN:-1.010254,MAX:0.9987793,Kurtosis:15.52033,Alteration:0.8503419,RANGE:2.009033,ENERGY:90.9915,POWER:0.9099151,RMS:0.9538947,STD:0.3183394,Variance:0.10134,SKEW:-0.9348229,SLOPE:0.002807617
Ay:0.2235107,MEAN:0.1095836,MIN:-0.8798828,MAX:0.7407227,Kurtosis:4.809489,Alteration:-0.2576904,RANGE:1.620605,ENERGY:5.10327,POWER:0.0510327,RMS:0.2259042,STD:0.1975453,Variance:0.03902413,SKEW:0.01699412,SLOPE:-0.001342773
Az:0.1352539,MEAN:0.1504408,MIN:-1.108643,MAX:2.390137,Kurtosis:-356.7005,Alteration:0.8599842,RANGE:3.498779,ENERGY:5.754292,POWER:0.05754292,RMS:0.2398811,STD:0.1868435,Variance:0.03491049,SKEW:-3.324737,SLOPE : 0.001831055
Gx:-0.2841187,MEAN:0.2088273,MIN:-137.5658,MAX:244.9626,Kurtosis:940.4135,Alteration:-19.48458,RANGE:382.5284,ENERGY:4636.473,POWER:46.36473,RMS:6.809165,STD:6.805962,Variance:46.32112,SKEW:4556.773,SLOPE : -0.3364563
Gy:-0.657959,MEAN:1.349648,MIN:-120.7056,MAX:129.8273,Kurtosis:182.9043,Alteration:45.50389,RANGE:250.5328,ENERGY:24977.33,POWER:249.7733,RMS:15.80422,STD:15.74648,Variance:247.9518,SKEW:-12511.14,SLOPE : -0.1046753
Gz:0.3962708,MEAN:1.324889,MIN:-65.01083,MAX:59.91913,Kurtosis:34.13789,Alteration:11.73112,RANGE:124.93,ENERGY:6845.941,POWER:68.45941,RMS:8.27402,STD:8.167256,Variance:66.70408,SKEW:-1152.504,SLOPE : -0.06729126
Mx:0.2293701,MEAN:0.3047215,MIN:0.03295898,MAX:0.6696777,Kurtosis:4.254263,Alteration:0.1156007,RANGE:0.6367188,ENERGY:10.6977,POWER:0.106977,RMS:0.3270733,STD:0.118835,Variance:0.01412175,SKEW:-0.009296844,SLOPE : -0.009155273
My:0.3580322,MEAN:0.3615935,MIN:-0.03039551,MAX:0.4946289,Kurtosis:31.26704,Alteration:0.1048581,RANGE:0.5250244,ENERGY:13.58541,POWER:0.1358541,RMS:0.3685839,STD:0.07144379,Variance:0.005104214,SKEW:-0.03247364,SLOPE : -0.005493164
Mz:0.2799072,MEAN:0.1774597,MIN:-0.3140869,MAX:0.3406982,Kurtosis:3.050296,Alteration:0.1048581,RANGE:0.6547852,ENERGY:6.187539,POWER:0.06187539,RMS:0.2487476,STD:0.1743084,Variance:0.03038343,SKEW:0.07369128,SLOPE : -0.01806641
-*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*-
Seq : 78 N:100
Ax:-0.9700928,MEAN:-0.898948,MIN:-1.010254,MAX:0.9987793,Kurtosis:15.53365,Alteration:0.8519288,RANGE:2.009033,ENERGY:90.94038,POWER:0.9094037,RMS:0.9536266,STD:0.3182706,Variance:0.1012962,SKEW:-0.9349981,SLOPE:-0.001586914
Ay:0.2258301,MEAN:0.1125304,MIN:-0.8798828,MAX:0.7407227,Kurtosis:4.851414,Alteration:-0.2600098,RANGE:1.620605,ENERGY:5.149529,POWER:0.05149529,RMS:0.2269258,STD:0.1970589,Variance:0.0388322,SKEW:0.0174015,SLOPE:0.002319336
Az:0.1369629,MEAN:0.1502979,MIN:-1.108643,MAX:2.390137,Kurtosis:-356.664,Alteration:0.8582752,RANGE:3.498779,ENERGY:5.750175,POWER:0.05750175,RMS:0.2397952,STD:0.1868483,Variance:0.03491228,SKEW:-3.324652,SLOPE : 0.001708984
Gx:-0.03738403,MEAN:0.2101731,MIN:-137.5658,MAX:244.9626,Kurtosis:940.4479,Alteration:-19.73131,RANGE:382.5284,ENERGY:4636.444,POWER:46.36444,RMS:6.809144,STD:6.8059,Variance:46.32027,SKEW:4556.814,SLOPE : 0.2467346
Gy:-0.3738404,MEAN:1.35077,MIN:-120.7056,MAX:129.8273,Kurtosis:182.9102,Alteration:45.21977,RANGE:250.5328,ENERGY:24977.24,POWER:249.7724,RMS:15.80419,STD:15.74636,Variance:247.9478,SKEW:-12511.24,SLOPE : 0.2841186
Gz:0.3140259,MEAN:1.32444,MIN:-65.01083,MAX:59.91913,Kurtosis:34.13697,Alteration:11.81337,RANGE:124.93,ENERGY:6845.911,POWER:68.45911,RMS:8.274002,STD:8.167311,Variance:66.70497,SKEW:-1152.497,SLOPE : -0.0822449
Mx:0.2293701,MEAN:0.3022875,MIN:0.03295898,MAX:0.6696777,Kurtosis:4.35257,Alteration:0.1156007,RANGE:0.6367188,ENERGY:10.52679,POWER:0.1052679,RMS:0.3244501,STD:0.1178566,Variance:0.01389017,SKEW:-0.009844603,SLOPE : 0.0
My:0.3575439,MEAN:0.360844,MIN:-0.03039551,MAX:0.4946289,Kurtosis:31.88476,Alteration:0.1053463,RANGE:0.5250244,ENERGY:13.5262,POWER:0.135262,RMS:0.3677798,STD:0.07108822,Variance:0.005053535,SKEW:-0.03269595,SLOPE : -0.0004882813
Mz:0.2817383,MEAN:0.1808862,MIN:-0.3140869,MAX:0.3406982,Kurtosis:3.111857,Alteration:0.1053463,RANGE:0.6547852,ENERGY:6.263206,POWER:0.06263206,RMS:0.250264,STD:0.1729515,Variance:0.02991222,SKEW:0.07511793,SLOPE : 0.001831055
-*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*-
Seq : 79 N:100
Ax:-0.9681396,MEAN:-0.8987002,MIN:-1.010254,MAX:0.9987793,Kurtosis:15.546,Alteration:0.8499757,RANGE:2.009033,ENERGY:90.89178,POWER:0.9089178,RMS:0.9533718,STD:0.3182069,Variance:0.1012557,SKEW:-0.9351604,SLOPE:0.001953125
Ay:0.2243652,MEAN:0.1154637,MIN:-0.8798828,MAX:0.7407227,Kurtosis:4.898622,Alteration:-0.2585449,RANGE:1.620605,ENERGY:5.195112,POWER:0.05195112,RMS:0.2279279,STD:0.1965178,Variance:0.03861924,SKEW:0.01782287,SLOPE:-0.001464844
Az:0.1352539,MEAN:0.1501844,MIN:-1.108643,MAX:2.390137,Kurtosis:-356.6208,Alteration:0.8599842,RANGE:3.498779,ENERGY:5.746975,POWER:0.05746975,RMS:0.2397285,STD:0.1868539,Variance:0.03491439,SKEW:-3.324552,SLOPE : -0.001708984
Gx:-0.05981446,MEAN:0.2106217,MIN:-137.5658,MAX:244.9626,Kurtosis:940.4586,Alteration:-19.70888,RANGE:382.5284,ENERGY:4636.437,POWER:46.36437,RMS:6.809139,STD:6.805881,Variance:46.32001,SKEW:4556.827,SLOPE : -0.02243042
Gy:-0.4859925,MEAN:1.35062,MIN:-120.7056,MAX:129.8273,Kurtosis:182.9094,Alteration:45.33192,RANGE:250.5328,ENERGY:24977.25,POWER:249.7725,RMS:15.80419,STD:15.74638,Variance:247.9483,SKEW:-12511.22,SLOPE : -0.1121521
Gz:0.3738404,MEAN:1.322721,MIN:-65.01083,MAX:59.91913,Kurtosis:34.13393,Alteration:11.75355,RANGE:124.93,ENERGY:6845.753,POWER:68.45753,RMS:8.273907,STD:8.167493,Variance:66.70794,SKEW:-1152.472,SLOPE : 0.05981448
Mx:0.2320557,MEAN:0.2999034,MIN:0.03295898,MAX:0.6696777,Kurtosis:4.459626,Alteration:0.1129151,RANGE:0.6367188,ENERGY:10.35931,POWER:0.1035931,RMS:0.3218588,STD:0.1168375,Variance:0.01365101,SKEW:-0.0103994,SLOPE : 0.002685547
My:0.3626709,MEAN:0.3601556,MIN:-0.03039551,MAX:0.4946289,Kurtosis:32.51731,Alteration:0.1002194,RANGE:0.5250244,ENERGY:13.47152,POWER:0.1347152,RMS:0.3670357,STD:0.07073308,Variance:0.005003169,SKEW:-0.03291972,SLOPE : 0.005126953
Mz:0.28125,MEAN:0.1841821,MIN:-0.3140869,MAX:0.3406982,Kurtosis:3.173482,Alteration:0.1002194,RANGE:0.6547852,ENERGY:6.339971,POWER:0.0633997,RMS:0.251793,STD:0.1716876,Variance:0.02947664,SKEW:0.07643017,SLOPE : -0.0004882813
-*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*-
Seq : 80 N:100
Ax:-0.96875,MEAN:-0.8984341,MIN:-1.010254,MAX:0.9987793,Kurtosis:15.55956,Alteration:0.850586,RANGE:2.009033,ENERGY:90.83951,POWER:0.908395,RMS:0.9530975,STD:0.318137,Variance:0.1012112,SKEW:-0.9353388,SLOPE:-0.0006103516
Ay:0.2233887,MEAN:0.1183702,MIN:-0.8798828,MAX:0.7407227,Kurtosis:4.949576,Alteration:-0.2575684,RANGE:1.620605,ENERGY:5.24049,POWER:0.0524049,RMS:0.2289212,STD:0.1959423,Variance:0.03839338,SKEW:0.01824914,SLOPE:-0.0009765625
Az:0.1368408,MEAN:0.1501026,MIN:-1.108643,MAX:2.390137,Kurtosis:-356.5899,Alteration:0.8583973,RANGE:3.498779,ENERGY:5.74467,POWER:0.0574467,RMS:0.2396804,STD:0.186858,Variance:0.0349159,SKEW:-3.32448,SLOPE : 0.001586914
Gx:-0.2766418,MEAN:0.2072572,MIN:-137.5658,MAX:244.9626,Kurtosis:940.3718,Alteration:-19.49205,RANGE:382.5284,ENERGY:4636.51,POWER:46.3651,RMS:6.809192,STD:6.806037,Variance:46.32214,SKEW:4556.722,SLOPE : -0.2168274
Gy:-0.5158997,MEAN:1.349947,MIN:-120.7056,MAX:129.8273,Kurtosis:182.9057,Alteration:45.36183,RANGE:250.5328,ENERGY:24977.31,POWER:249.7731,RMS:15.80421,STD:15.74645,Variance:247.9508,SKEW:-12511.16,SLOPE : -0.0299072
Gz:0.4710389,MEAN:1.324889,MIN:-65.01083,MAX:59.91913,Kurtosis:34.1382,Alteration:11.65635,RANGE:124.93,ENERGY:6845.91,POWER:68.4591,RMS:8.274001,STD:8.167237,Variance:66.70377,SKEW:-1152.507,SLOPE : 0.09719849
Mx:0.2333984,MEAN:0.2974657,MIN:0.03295898,MAX:0.6696777,Kurtosis:4.585104,Alteration:0.1115724,RANGE:0.6367188,ENERGY:10.18609,POWER:0.1018609,RMS:0.3191565,STD:0.1156505,Variance:0.01337504,SKEW:-0.01105051,SLOPE : 0.001342773
My:0.3570557,MEAN:0.3593987,MIN:-0.03039551,MAX:0.4946289,Kurtosis:33.20531,Alteration:0.1058346,RANGE:0.5250244,ENERGY:13.41174,POWER:0.1341174,RMS:0.3662205,STD:0.07035625,Variance:0.004950002,SKEW:-0.03316071,SLOPE : -0.005615234
Mz:0.291626,MEAN:0.1876563,MIN:-0.3140869,MAX:0.3406982,Kurtosis:3.239318,Alteration:0.1058346,RANGE:0.6547852,ENERGY:6.421904,POWER:0.06421905,RMS:0.2534148,STD:0.1703061,Variance:0.02900417,SKEW:0.07793322,SLOPE : 0.01037598
-*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*-
Seq : 81 N:100
Ax:-0.9691162,MEAN:-0.8981461,MIN:-1.010254,MAX:0.9987793,Kurtosis:15.57456,Alteration:0.8509522,RANGE:2.009033,ENERGY:90.78284,POWER:0.9078284,RMS:0.9528003,STD:0.3180599,Variance:0.1011621,SKEW:-0.9355357,SLOPE:-0.0003662109
Ay:0.2249756,MEAN:0.1213036,MIN:-0.8798828,MAX:0.7407227,Kurtosis:5.005315,Alteration:-0.2591553,RANGE:1.620605,ENERGY:5.286431,POWER:0.05286431,RMS:0.2299224,STD:0.1953196,Variance:0.03814975,SKEW:0.01870139,SLOPE:0.001586914
Az:0.1373291,MEAN:0.1500135,MIN:-1.108643,MAX:2.390137,Kurtosis:-356.5598,Alteration:0.857909,RANGE:3.498779,ENERGY:5.742143,POWER:0.05742144,RMS:0.2396277,STD:0.1868619,Variance:0.03491738,SKEW:-3.324409,SLOPE : 0.0004882813
Gx:-0.2093506,MEAN:0.2084534,MIN:-137.5658,MAX:244.9626,Kurtosis:940.4182,Alteration:-19.55935,RANGE:382.5284,ENERGY:4636.446,POWER:46.36446,RMS:6.809145,STD:6.805954,Variance:46.321,SKEW:4556.778,SLOPE : 0.06729125
Gy:-0.6504822,MEAN:1.348601,MIN:-120.7056,MAX:129.8273,Kurtosis:182.8981,Alteration:45.49641,RANGE:250.5328,ENERGY:24977.47,POWER:249.7747,RMS:15.80426,STD:15.74662,Variance:247.956,SKEW:-12511.03,SLOPE : -0.1345825
Gz:0.5233765,MEAN:1.32616,MIN:-65.01083,MAX:59.91913,Kurtosis:34.14045,Alteration:11.60402,RANGE:124.93,ENERGY:6846.027,POWER:68.46027,RMS:8.274072,STD:8.167103,Variance:66.70157,SKEW:-1152.526,SLOPE : 0.05233762
Mx:0.232666,MEAN:0.2949755,MIN:0.03295898,MAX:0.6696777,Kurtosis:4.726714,Alteration:0.1123048,RANGE:0.6367188,ENERGY:10.0082,POWER:0.100082,RMS:0.3163573,STD:0.1143304,Variance:0.01307143,SKEW:-0.01179015,SLOPE : -0.0007324219
My:0.3634033,MEAN:0.3587249,MIN:-0.03039551,MAX:0.4946289,Kurtosis:33.89018,Alteration:0.09948698,RANGE:0.5250244,ENERGY:13.35823,POWER:0.1335823,RMS:0.3654891,STD:0.06999102,Variance:0.004898742,SKEW:-0.03339571,SLOPE : 0.006347656
Mz:0.2901611,MEAN:0.1911157,MIN:-0.3140869,MAX:0.3406982,Kurtosis:3.31141,Alteration:0.09948698,RANGE:0.6547852,ENERGY:6.502985,POWER:0.06502985,RMS:0.2550095,STD:0.1688332,Variance:0.02850463,SKEW:0.07953112,SLOPE : -0.001464844
-*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*-
Seq : 82 N:100
Ax:-0.9680176,MEAN:-0.897842,MIN:-1.010254,MAX:0.9987793,Kurtosis:15.59038,Alteration:0.8498536,RANGE:2.009033,ENERGY:90.72307,POWER:0.9072307,RMS:0.9524866,STD:0.3179785,Variance:0.1011103,SKEW:-0.9357437,SLOPE:0.001098633
Ay:0.2210693,MEAN:0.1242162,MIN:-0.8798828,MAX:0.7407227,Kurtosis:5.06954,Alteration:-0.255249,RANGE:1.620605,ENERGY:5.330376,POWER:0.05330376,RMS:0.2308761,STD:0.1946127,Variance:0.0378741,SKEW:0.01918081,SLOPE:-0.00390625
Az:0.140625,MEAN:0.1499805,MIN:-1.108643,MAX:2.390137,Kurtosis:-356.5494,Alteration:0.8546131,RANGE:3.498779,ENERGY:5.741205,POWER:0.05741205,RMS:0.2396081,STD:0.1868633,Variance:0.03491789,SKEW:-3.324385,SLOPE : 0.003295898
Gx:-0.1121521,MEAN:0.208902,MIN:-137.5658,MAX:244.9626,Kurtosis:940.4304,Alteration:-19.65654,RANGE:382.5284,ENERGY:4636.434,POWER:46.36434,RMS:6.809137,STD:6.805932,Variance:46.3207,SKEW:4556.793,SLOPE : 0.0971985
Gy:-0.6280518,MEAN:1.345386,MIN:-120.7056,MAX:129.8273,Kurtosis:182.8808,Alteration:45.47398,RANGE:250.5328,ENERGY:24977.77,POWER:249.7777,RMS:15.80436,STD:15.74699,Variance:247.9677,SKEW:-12510.74,SLOPE : 0.02243042
Gz:0.3439331,MEAN:1.325113,MIN:-65.01083,MAX:59.91913,Kurtosis:34.13847,Alteration:11.78346,RANGE:124.93,ENERGY:6845.944,POWER:68.45944,RMS:8.274022,STD:8.167222,Variance:66.70351,SKEW:-1152.509,SLOPE : -0.1794434
Mx:0.2366943,MEAN:0.2926537,MIN:0.03295898,MAX:0.6696777,Kurtosis:4.869637,Alteration:0.1082765,RANGE:0.6367188,ENERGY:9.844379,POWER:0.09844379,RMS:0.3137575,STD:0.1131266,Variance:0.01279762,SKEW:-0.01243457,SLOPE : 0.00402832
My:0.3560791,MEAN:0.3579925,MIN:-0.03039551,MAX:0.4946289,Kurtosis:34.58372,Alteration:0.1068112,RANGE:0.5250244,ENERGY:13.3007,POWER:0.133007,RMS:0.3647013,STD:0.06963071,Variance:0.004848435,SKEW:-0.03362884,SLOPE : -0.007324219
Mz:0.2941895,MEAN:0.1945923,MIN:-0.3140869,MAX:0.3406982,Kurtosis:3.386916,Alteration:0.1068112,RANGE:0.6547852,ENERGY:6.586674,POWER:0.06586674,RMS:0.2566452,STD:0.1673337,Variance:0.02800058,SKEW:0.08118292,SLOPE : 0.00402832
-*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*-
Seq : 83 N:100
Ax:-0.9699707,MEAN:-0.897565,MIN:-1.010254,MAX:0.9987793,Kurtosis:15.605,Alteration:0.8518067,RANGE:2.009033,ENERGY:90.66854,POWER:0.9066854,RMS:0.9522003,STD:0.3179034,Variance:0.1010626,SKEW:-0.9359351,SLOPE:-0.001953125
Ay:0.2244873,MEAN:0.127119,MIN:-0.8798828,MAX:0.7407227,Kurtosis:5.133597,Alteration:-0.258667,RANGE:1.620605,ENERGY:5.376441,POWER:0.05376441,RMS:0.2318716,STD:0.1939205,Variance:0.03760517,SKEW:0.01965433,SLOPE:0.003417969
Az:0.1375732,MEAN:0.149878,MIN:-1.108643,MAX:2.390137,Kurtosis:-356.5191,Alteration:0.8576649,RANGE:3.498779,ENERGY:5.738279,POWER:0.05738278,RMS:0.239547,STD:0.1868672,Variance:0.03491937,SKEW:-3.324314,SLOPE : -0.003051758
Gx:-0.04486084,MEAN:0.2084534,MIN:-137.5658,MAX:244.9626,Kurtosis:940.422,Alteration:-19.72383,RANGE:382.5284,ENERGY:4636.436,POWER:46.36436,RMS:6.809138,STD:6.805946,Variance:46.32091,SKEW:4556.783,SLOPE : 0.06729126
Gy:-0.4560853,MEAN:1.345012,MIN:-120.7056,MAX:129.8273,Kurtosis:182.8789,Alteration:45.30201,RANGE:250.5328,ENERGY:24977.81,POWER:249.7781,RMS:15.80437,STD:15.74703,Variance:247.969,SKEW:-12510.71,SLOPE : 0.1719665
Gz:0.2168274,MEAN:1.322795,MIN:-65.01083,MAX:59.91913,Kurtosis:34.13377,Alteration:11.91056,RANGE:124.93,ENERGY:6845.79,POWER:68.45789,RMS:8.273929,STD:8.167503,Variance:66.70811,SKEW:-1152.47,SLOPE : -0.1271057
Mx:0.2341309,MEAN:0.2902941,MIN:0.03295898,MAX:0.6696777,Kurtosis:5.025262,Alteration:0.1108399,RANGE:0.6367188,ENERGY:9.678209,POWER:0.09678209,RMS:0.3110982,STD:0.1118546,Variance:0.01251146,SKEW:-0.01313201,SLOPE : -0.002563477
My:0.357666,MEAN:0.3572466,MIN:-0.03039551,MAX:0.4946289,Kurtosis:35.37565,Alteration:0.1052243,RANGE:0.5250244,ENERGY:13.24179,POWER:0.1324179,RMS:0.3638927,STD:0.06922958,Variance:0.004792735,SKEW:-0.03389378,SLOPE : 0.001586914
Mz:0.2919922,MEAN:0.1980481,MIN:-0.3140869,MAX:0.3406982,Kurtosis:3.46995,Alteration:0.1052243,RANGE:0.6547852,ENERGY:6.669062,POWER:0.06669062,RMS:0.2582453,STD:0.1657334,Variance:0.02746757,SKEW:0.08294518,SLOPE : -0.002197266
-*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*-
Seq : 84 N:100
Ax:-0.9693604,MEAN:-0.8972695,MIN:-1.010254,MAX:0.9987793,Kurtosis:15.62071,Alteration:0.8511964,RANGE:2.009033,ENERGY:90.6104,POWER:0.906104,RMS:0.951895,STD:0.3178228,Variance:0.1010113,SKEW:-0.9361409,SLOPE:0.0006103516
Ay:0.2225342,MEAN:0.1300023,MIN:-0.8798828,MAX:0.7407227,Kurtosis:5.203986,Alteration:-0.2567139,RANGE:1.620605,ENERGY:5.421633,POWER:0.05421633,RMS:0.232844,STD:0.1931728,Variance:0.03731573,SKEW:0.0201469,SLOPE:-0.001953125
Az:0.1368408,MEAN:0.1497767,MIN:-1.108643,MAX:2.390137,Kurtosis:-356.4864,Alteration:0.8583973,RANGE:3.498779,ENERGY:5.735403,POWER:0.05735403,RMS:0.239487,STD:0.1868715,Variance:0.03492098,SKEW:-3.324238,SLOPE : -0.0007324219
Gx:-0.1719666,MEAN:0.208603,MIN:-137.5658,MAX:244.9626,Kurtosis:940.4266,Alteration:-19.59673,RANGE:382.5284,ENERGY:4636.431,POWER:46.36431,RMS:6.809134,STD:6.805938,Variance:46.32079,SKEW:4556.789,SLOPE : -0.1271057
Gy:-0.5158997,MEAN:1.343891,MIN:-120.7056,MAX:129.8273,Kurtosis:182.8729,Alteration:45.36183,RANGE:250.5328,ENERGY:24977.91,POWER:249.7791,RMS:15.8044,STD:15.74716,Variance:247.9731,SKEW:-12510.61,SLOPE : -0.05981442
Gz:0.4112244,MEAN:1.321449,MIN:-65.01083,MAX:59.91913,Kurtosis:34.13145,Alteration:11.71617,RANGE:124.93,ENERGY:6845.661,POWER:68.4566,RMS:8.27385,STD:8.167642,Variance:66.71037,SKEW:-1152.451,SLOPE : 0.194397
Mx:0.2255859,MEAN:0.2878185,MIN:0.03295898,MAX:0.6696777,Kurtosis:5.191991,Alteration:0.1193849,RANGE:0.6367188,ENERGY:9.505233,POWER:0.09505233,RMS:0.3083056,STD:0.1105118,Variance:0.01221287,SKEW:-0.01391065,SLOPE : -0.008544922
My:0.3599854,MEAN:0.3565057,MIN:-0.03039551,MAX:0.4946289,Kurtosis:36.25125,Alteration:0.1029049,RANGE:0.5250244,ENERGY:13.18295,POWER:0.1318295,RMS:0.3630833,STD:0.0687985,Variance:0.004733234,SKEW:-0.0341839,SLOPE : 0.002319336
Mz:0.2838135,MEAN:0.2014856,MIN:-0.3140869,MAX:0.3406982,Kurtosis:3.566375,Alteration:0.1029049,RANGE:0.6547852,ENERGY:6.746019,POWER:0.06746019,RMS:0.259731,STD:0.1639016,Variance:0.02686375,SKEW:0.08496115,SLOPE : -0.008178711
-*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*--*-
Seq : 85 N:100
Ax:-0.9702148,MEAN:-0.8970157,MIN:-1.010254,MAX:0.9987793,Kurtosis:15.63409,Alteration:0.8520509,RANGE:2.009033,ENERGY:90.56048,POWER:0.9056047,RMS:0.9516327,STD:0.3177542,Variance:0.1009678,SKEW:-0.9363153,SLOPE:-0.0008544922
Ay:0.2218018,MEAN:0.1328722,MIN:-0.8798828,MAX:0.7407227,Kurtosis:5.279813,Alteration:-0.2559814,RANGE:1.620605,ENERGY:5.46658,POWER:0.0546658,RMS:0.2338072,STD:0.1923819,Variance:0.03701078,SKEW:0.02065671,SLOPE:-0.0007324219
Az:0.1392822,MEAN:0.149701,MIN:-1.108643,MAX:2.390137,Kurtosis:-356.4657,Alteration:0.8559559,RANGE:3.498779,ENERGY:5.733238,POWER:0.05733238,RMS:0.2394418,STD:0.1868743,Variance:0.03492199,SKEW:-3.32419,SLOPE : 0.002441406
